OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor
24868,2016,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,47.64,-122.39743,1.0,1.0,20140,Worship Facility,992794.6875,47.08,2.34,51,2,1.0,0.0,20140.0,20140.0
24876,2016,NonResidential,Self-Storage Facility,6,NORTHWEST,47.70281,-122.35623,1.0,2.0,71874,Self-Storage Facility,1242811.75,44.97,0.63,26,1,0.56328,0.43672,71874.0,35937.0
24893,2016,NonResidential,Retail Store,3,CENTRAL,47.60009,-122.3017,1.0,2.0,21200,Retail Store,1676426.5,11.69,0.55,18,2,1.0,0.0,21200.0,10600.0
24895,2016,NonResidential,Supermarket / Grocery Store,3,CENTRAL,47.59881,-122.30189,1.0,1.0,30630,Supermarket/Grocery Store,6058494.0,42.24,1.38,36,2,1.0,0.0,30630.0,30630.0
24943,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.57298,-122.33644,1.0,1.0,51050,Non-Refrigerated Warehouse,1206165.75,27.75,0.54,75,1,1.0,0.0,51050.0,51050.0
24948,2016,NonResidential,Retail Store,2,GREATER DUWAMISH,47.57044,-122.33475,1.0,2.0,21900,Retail Store,1302192.875,42.66,1.95,62,1,1.0,0.0,21900.0,10950.0
24958,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.57339,-122.33735,1.0,1.0,33462,Non-Refrigerated Warehouse,1386445.375,9.67,0.29,52,1,1.0,0.0,33462.0,33462.0
24959,2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.57506,-122.33862,1.0,1.0,35310,Other,1331469.75,44.68,1.27,64,3,1.0,0.0,35310.0,35310.0
24994,2016,NonResidential,Other,3,DOWNTOWN,47.59886,-122.31678,1.0,2.0,47963,Other - Mall,8163413.0,298.91,6.23,25,2,0.55416,0.44584,47963.0,23981.5
25000,2016,NonResidential,Warehouse,2,DOWNTOWN,47.59774,-122.31936,1.0,1.0,23903,Non-Refrigerated Warehouse,415364.5938,14.37,0.6,86,2,1.0,0.0,23903.0,23903.0
25002,2016,NonResidential,Self-Storage Facility,4,NORTHEAST,47.67905,-122.31697,1.0,4.0,38959,Self-Storage Facility,905750.375,23.84,0.61,20,1,1.0,0.0,38959.0,9739.75
25148,2016,NonResidential,Small- and Mid-Sized Office,2,SOUTHEAST,47.56029,-122.2858,1.0,2.0,23250,Office,904236.0,6.3,0.27,49,1,1.0,0.0,23250.0,11625.0
25163,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55966,-122.33146,1.0,1.0,30000,Non-Refrigerated Warehouse,2794837.0,120.72,4.02,56,2,1.0,0.0,30000.0,30000.0
25165,2016,Nonresidential COS,Warehouse,2,GREATER DUWAMISH,47.56522,-122.32205,1.0,1.0,45036,Non-Refrigerated Warehouse,1791697.75,49.53,1.1,54,6,1.0,0.0,45036.0,45036.0
25217,2016,SPS-District K-12,K-12 School,1,SOUTHWEST,47.57269,-122.39673,1.0,1.0,51410,K-12 School,1968907.25,64.79,1.26,54,1,1.0,0.0,51410.0,51410.0
25222,2016,NonResidential,Mixed Use Property,7,DOWNTOWN,47.61376,-122.33445,1.0,39.0,1074552,Multifamily Housing,26416770.0,449.59,0.42,7,3,0.89566,0.10434,1074552.0,27552.615
25250,2016,NonResidential,University,7,MAGNOLIA / QUEEN ANNE,47.65019,-122.36173,1.0,2.0,122679,College/University,16378152.0,588.25,4.8,57,2,1.0,0.0,122679.0,61339.5
25251,2016,Campus,University,7,MAGNOLIA / QUEEN ANNE,47.65019,-122.36173,14.0,2.0,537000,College/University,90609640.0,3768.66,7.02,71,1,1.0,0.0,38357.143,268500.0
25268,2016,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.70868,-122.30089,1.0,4.0,23022,Office,1027230.875,14.64,0.64,36,1,1.0,0.0,23022.0,5755.5
25275,2016,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56173,-122.32885,1.0,1.0,27263,Refrigerated Warehouse,2470642.0,17.22,0.63,49,3,1.0,0.0,27263.0,27263.0
25276,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56318,-122.32889,1.0,1.0,31569,Non-Refrigerated Warehouse,3064039.5,125.59,3.98,54,1,1.0,0.0,31569.0,31569.0
25277,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56362,-122.32876,1.0,1.0,22509,Non-Refrigerated Warehouse,177812.7969,1.24,0.06,60,1,1.0,0.0,22509.0,22509.0
25278,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56424,-122.32902,1.0,1.0,39984,Non-Refrigerated Warehouse,1073156.375,36.82,0.92,60,2,1.0,0.0,39984.0,39984.0
25325,2016,NonResidential,Worship Facility,3,EAST,47.62322037,-122.320017,1.0,1.0,26440,Worship Facility,719905.1875,27.93,1.06,110,1,1.0,0.0,26440.0,26440.0
25361,2016,SPS-District K-12,K-12 School,4,NORTHEAST,47.68503,-122.28267,1.0,1.0,43578,K-12 School,1436773.875,24.63,0.57,55,1,1.0,0.0,43578.0,43578.0
25451,2016,NonResidential,Restaurant,3,LAKE UNION,47.62902,-122.33173,1.0,2.0,26519,Restaurant,3717064.0,97.27,3.67,38,2,1.0,0.0,26519.0,13259.5
25452,2016,NonResidential,Mixed Use Property,3,LAKE UNION,47.62774,-122.33384,1.0,2.0,34639,Restaurant,15480681.0,515.71,14.89,28,3,0.55536,0.44464,34639.0,17319.5
25457,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62643,-122.33946,1.0,2.0,26300,Other - Entertainment/Public Assembly,3537841.5,116.94,4.45,95,1,1.0,0.0,26300.0,13150.0
25461,2016,NonResidential,Restaurant,7,LAKE UNION,47.63734,-122.33988,1.0,2.0,34072,Restaurant,6584966.5,226.81,6.66,54,1,1.0,0.0,34072.0,17036.0
25464,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63575,-122.33895,1.0,4.0,30840,Office,3542708.5,101.21,3.28,51,2,1.0,0.0,30840.0,7710.0
25513,2016,NonResidential,Worship Facility,3,CENTRAL,47.61118,-122.288,1.0,1.0,21850,Worship Facility,317794.4063,13.09,0.6,116,1,1.0,0.0,21850.0,21850.0
25522,2016,NonResidential,Mixed Use Property,4,NORTHEAST,47.66827,-122.29978,1.0,4.0,32282,Multifamily Housing,1391714.25,34.62,1.07,19,4,0.78363,0.21637,32282.0,8070.5
25528,2016,NonResidential,Large Office,7,DOWNTOWN,47.60449,-122.33803,1.0,13.0,307557,Office,9512829.0,66.32,0.22,33,4,0.72992,0.27008,307557.0,23658.231
25537,2016,NonResidential,Self-Storage Facility,7,MAGNOLIA / QUEEN ANNE,47.64633,-122.3508,1.0,2.0,28309,Self-Storage Facility,430308.9063,11.85,0.42,98,1,1.0,0.0,28309.0,14154.5
25540,2016,NonResidential,Hotel,7,DOWNTOWN,47.60154,-122.3352,1.0,4.0,45500,Hotel,2799595.0,122.0,2.68,102,1,1.0,0.0,45500.0,11375.0
25541,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60106,-122.33458,1.0,5.0,38376,Office,2058532.875,14.35,0.37,116,2,1.0,0.0,38376.0,7675.2
25543,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60149,-122.33458,1.0,4.0,42804,Office,1544501.75,46.53,1.09,116,2,1.0,0.0,42804.0,10701.0
25568,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64747,-122.34086,1.0,4.0,48350,No information,3168131.0,22.09,0.46,8,1,1.0,0.0,48350.0,12087.5
25572,2016,NonResidential,Retail Store,4,NORTHEAST,47.66097,-122.3192,1.0,1.0,46059,Retail Store,1582655.875,20.66,0.45,86,1,1.0,0.0,46059.0,46059.0
25660,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.59979,-122.33339,1.0,4.0,27838,Office,1217509.125,8.49,0.3,114,1,1.0,0.0,27838.0,6959.5
25666,2016,NonResidential,Mixed Use Property,3,EAST,47.61428,-122.31726,1.0,2.0,20640,Retail Store,412562.4063,2.88,0.14,100,3,1.0,0.0,20640.0,10320.0
25667,2016,NonResidential,Mixed Use Property,3,EAST,47.61421,-122.3193,1.0,2.0,34914,Retail Store,1333289.625,9.29,0.27,104,3,1.0,0.0,34914.0,17457.0
25670,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61508,-122.31845,1.0,3.0,20897,Office,964923.8125,17.79,0.85,110,3,1.0,0.0,20897.0,6965.667
25671,2016,NonResidential,Retail Store,3,EAST,47.61478,-122.31847,1.0,2.0,36940,Retail Store,336745.4063,2.35,0.06,100,1,1.0,0.0,36940.0,18470.0
25672,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61435,-122.31859,1.0,3.0,22866,Office,1153690.125,20.76,0.91,103,1,1.0,0.0,22866.0,7622.0
25673,2016,NonResidential,Retail Store,3,EAST,47.61466,-122.31984,1.0,1.0,30240,Retail Store,1264626.875,18.19,0.6,96,2,1.0,0.0,30240.0,30240.0
25674,2016,NonResidential,Low-Rise Multifamily,3,EAST,47.61427,-122.31977,1.0,3.0,32100,Multifamily Housing,108200.3984,5.22,0.16,106,2,1.0,0.0,32100.0,10700.0
25694,2016,NonResidential,Other,4,NORTHEAST,47.65729,-122.31937,1.0,2.0,28586,Other,5078204.0,35.4,1.24,54,1,1.0,0.0,28586.0,14293.0
25709,2016,NonResidential,Hotel,2,DOWNTOWN,47.59766,-122.32394,1.0,3.0,28800,Hotel,4644346.0,190.45,6.61,108,2,1.0,0.0,28800.0,9600.0
25711,2016,NonResidential,Restaurant,2,DOWNTOWN,47.59697,-122.32474,1.0,3.0,28800,No information,899924.1875,29.21,1.01,103,1,1.0,0.0,28800.0,9600.0
25713,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59644,-122.32415,1.0,3.0,35202,Office,3605755.5,25.14,0.71,37,2,1.0,0.0,35202.0,11734.0
25737,2016,NonResidential,Senior Care Community,7,EAST,47.61318,-122.32747,1.0,6.0,95117,Senior Care Community,7202141.5,183.79,1.93,47,2,0.72579,0.27421,95117.0,15852.833
25772,2016,NonResidential,Hospital,1,SOUTHWEST,47.58767,-122.38672,1.0,3.0,54863,Hospital (General Medical & Surgical),2037720.625,14.21,0.26,55,1,1.0,0.0,54863.0,18287.667
25842,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55544,-122.33294,1.0,1.0,25000,Non-Refrigerated Warehouse,287132.5,8.61,0.34,56,2,1.0,0.0,25000.0,25000.0
25886,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61161,-122.34592,1.0,7.0,47415,Office,1478979.25,10.31,0.22,27,4,1.0,0.0,47415.0,6773.571
25907,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63644,-122.34218,1.0,3.0,22960,Other - Entertainment/Public Assembly,2266983.0,95.38,4.15,55,1,1.0,0.0,22960.0,7653.333
25932,2016,NonResidential,Mixed Use Property,4,NORTHEAST,47.66816,-122.27706,1.0,1.0,22778,Retail Store,2470566.0,120.86,5.31,68,5,1.0,0.0,22778.0,22778.0
25935,2016,NonResidential,Worship Facility,6,BALLARD,47.68517,-122.38733,1.0,2.0,21562,Worship Facility,866806.0,37.28,1.73,60,2,1.0,0.0,21562.0,10781.0
25954,2016,NonResidential,Other,3,CENTRAL,47.62322,-122.29006,1.0,1.0,25753,Other - Entertainment/Public Assembly,1378130.25,62.51,2.43,57,1,1.0,0.0,25753.0,25753.0
25992,2016,NonResidential,Mixed Use Property,7,DOWNTOWN,47.61811,-122.33908,1.0,19.0,1206670,Office,27684480.0,393.29,0.33,7,4,0.83272,0.16728,1206670.0,63508.947
26002,2016,NonResidential,Worship Facility,2,SOUTHEAST,47.53857,-122.28026,1.0,1.0,24200,Worship Facility,826488.6875,22.38,0.92,48,2,1.0,0.0,24200.0,24200.0
26017,2016,NonResidential,Residence Hall,7,MAGNOLIA / QUEEN ANNE,47.63651,-122.34418,1.0,4.0,23513,Residence Hall/Dormitory,1740568.25,49.79,2.12,35,5,0.90597,0.09403,23513.0,5878.25
26098,2016,NonResidential,K-12 School,5,NORTHWEST,47.71387,-122.3535,1.0,2.0,23222,K-12 School,1219863.125,55.06,2.37,78,1,1.0,0.0,23222.0,11611.0
26115,2016,NonResidential,Mixed Use Property,3,EAST,47.61426,-122.3253,1.0,2.0,24476,Fitness Center/Health Club/Gym,2662054.25,91.69,3.75,92,6,1.0,0.0,24476.0,12238.0
26119,2016,NonResidential,Retail Store,3,EAST,47.61386,-122.32481,1.0,2.0,24750,Retail Store,782343.8125,28.07,1.13,106,3,1.0,0.0,24750.0,12375.0
26125,2016,NonResidential,K-12 School,3,EAST,47.61339,-122.32594,1.0,3.0,60000,K-12 School,3625407.5,121.63,2.03,112,1,1.0,0.0,60000.0,20000.0
26139,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63303,-122.34268,1.0,3.0,30408,Bank Branch,1440554.25,10.04,0.33,36,2,1.0,0.0,30408.0,10136.0
26146,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63439,-122.34078,1.0,3.0,30109,Office,1465795.75,34.03,1.13,96,2,1.0,0.0,30109.0,10036.333
26150,2016,SPS-District K-12,K-12 School,1,SOUTHWEST,47.55257,-122.38019,1.0,2.0,39929,K-12 School,1813718.0,47.18,1.18,52,1,1.0,0.0,39929.0,19964.5
26154,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63985,-122.36712,1.0,2.0,25481,Office,917100.3125,38.59,1.51,56,1,1.0,0.0,25481.0,12740.5
26157,2016,NonResidential,Senior Care Community,2,SOUTHEAST,47.53515,-122.26556,1.0,1.0,141297,Senior Care Community,19423344.0,717.93,5.08,49,1,1.0,0.0,141297.0,141297.0
26183,2016,NonResidential,Small- and Mid-Sized Office,7,LAKE UNION,47.62298,-122.33082,1.0,2.0,27788,Office,2119806.25,35.99,1.3,104,2,1.0,0.0,27788.0,13894.0
26218,2016,NonResidential,Hotel,5,NORTHWEST,47.729,-122.34473,1.0,4.0,41704,Hotel,1943899.25,58.52,1.4,26,1,0.79417,0.20583,41704.0,10426.0
26233,2016,NonResidential,Other,2,GREATER DUWAMISH,47.56774,-122.33289,1.0,1.0,36000,Other,3646053.75,58.79,1.63,66,2,1.0,0.0,36000.0,36000.0
26235,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56683,-122.33358,1.0,2.0,22324,Non-Refrigerated Warehouse,588856.125,22.33,1.0,75,1,1.0,0.0,22324.0,11162.0
26237,2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.56555,-122.33362,1.0,1.0,30496,Retail Store,1992158.25,46.01,1.51,69,3,1.0,0.0,30496.0,30496.0
26254,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61545,-122.3238,1.0,3.0,27600,Office,1072151.375,12.57,0.46,94,2,1.0,0.0,27600.0,9200.0
26289,2016,NonResidential,Senior Care Community,6,NORTHWEST,47.66312,-122.35311,1.0,2.0,55974,Senior Care Community,6135173.0,203.21,3.63,55,1,1.0,0.0,55974.0,27987.0
26319,2016,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.53074,-122.28491,1.0,2.0,52901,K-12 School,2240342.0,60.2,1.14,45,1,1.0,0.0,52901.0,26450.5
26324,2016,NonResidential,Senior Care Community,5,NORTH,47.70883,-122.28887,1.0,1.0,22583,Senior Care Community,1981360.0,70.92,3.14,62,1,1.0,0.0,22583.0,22583.0
26331,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.66117,-122.3391,1.0,3.0,31686,Office,2305643.5,16.07,0.51,19,4,0.76778,0.23222,31686.0,10562.0
26348,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.6483,-122.33438,1.0,3.0,26694,Office,720170.6875,5.02,0.19,35,2,0.77396,0.22604,26694.0,8898.0
26359,2016,NonResidential,Warehouse,5,NORTHWEST,47.70833,-122.34429,1.0,1.0,29400,Non-Refrigerated Warehouse,227509.5,1.59,0.05,44,1,1.0,0.0,29400.0,29400.0
26392,2016,NonResidential,Other,4,NORTHEAST,47.66148,-122.31279,1.0,2.0,25767,Bank Branch,1581352.75,11.02,0.43,104,1,1.0,0.0,25767.0,12883.5
26393,2016,NonResidential,Retail Store,4,NORTHEAST,47.66188,-122.31279,1.0,4.0,33910,Retail Store,1822834.25,38.21,1.13,63,2,1.0,0.0,33910.0,8477.5
26396,2016,NonResidential,Worship Facility,4,NORTHEAST,47.6645,-122.31224,1.0,2.0,78401,Worship Facility,2462408.25,87.41,1.11,89,4,1.0,0.0,78401.0,39200.5
26460,2016,NonResidential,Warehouse,4,LAKE UNION,47.64748,-122.33435,1.0,2.0,78716,Non-Refrigerated Warehouse,4103800.75,48.13,0.61,37,4,1.0,0.0,78716.0,39358.0
26465,2016,NonResidential,K-12 School,4,LAKE UNION,47.66389,-122.33692,1.0,2.0,33300,K-12 School,1594733.625,69.2,2.08,106,1,1.0,0.0,33300.0,16650.0
26528,2016,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.66345,-122.3134,1.0,1.0,27966,Office,1100499.75,7.67,0.27,59,2,0.74955,0.25045,27966.0,27966.0
26529,2016,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,47.66429,-122.31389,1.0,1.0,26226,Supermarket/Grocery Store,7588060.5,156.18,5.96,66,2,1.0,0.0,26226.0,26226.0
26535,2016,NonResidential,Mixed Use Property,4,NORTHEAST,47.6616,-122.31393,1.0,2.0,34948,Bank Branch,1159807.125,8.09,0.23,40,2,0.54919,0.45081,34948.0,17474.0
26587,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.6342,-122.32661,1.0,3.0,37639,Office,6197824.5,43.21,1.15,18,2,0.73434,0.26566,37639.0,12546.333
26593,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60102,-122.33378,1.0,4.0,22840,Office,881386.1875,6.14,0.27,116,2,1.0,0.0,22840.0,5710.0
26594,2016,NonResidential,Other,7,DOWNTOWN,47.60135,-122.33327,1.0,1.0,21420,Museum,810636.875,9.72,0.45,116,5,1.0,0.0,21420.0,21420.0
26596,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.6011,-122.33197,1.0,1.0,20880,Office,683274.0,4.76,0.23,116,1,1.0,0.0,20880.0,20880.0
26600,2016,NonResidential,Mixed Use Property,7,DOWNTOWN,47.59938,-122.33197,1.0,3.0,26000,Office,1063035.875,18.62,0.72,50,2,1.0,0.0,26000.0,8666.667
26611,2016,NonResidential,Medical Office,2,SOUTHEAST,47.5195,-122.26935,1.0,2.0,25880,Medical Office,1941728.75,19.81,0.77,6,1,1.0,0.0,25880.0,12940.0
26657,2016,NonResidential,Worship Facility,4,NORTHEAST,47.66517,-122.31037,1.0,3.0,41013,Worship Facility,1080821.0,37.43,0.91,89,2,1.0,0.0,41013.0,13671.0
26667,2016,NonResidential,Other,4,NORTHEAST,47.66453,-122.30999,1.0,2.0,21075,Social/Meeting Hall,1581036.75,53.88,2.56,12,2,1.0,0.0,21075.0,10537.5
26670,2016,NonResidential,Worship Facility,4,NORTHEAST,47.67842,-122.31949,1.0,3.0,46485,Worship Facility,1544995.75,47.03,1.01,66,1,1.0,0.0,46485.0,15495.0
26695,2016,NonResidential,Worship Facility,6,NORTHWEST,47.67783,-122.32577,1.0,2.0,27500,Worship Facility,577123.125,14.79,0.54,38,1,1.0,0.0,27500.0,13750.0
26705,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59856,-122.33248,1.0,2.0,36630,Office,541943.3125,3.78,0.1,86,2,1.0,0.0,36630.0,18315.0
26706,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.59954,-122.33115,1.0,3.0,26830,Office,2099386.75,60.93,2.27,116,2,1.0,0.0,26830.0,8943.333
26708,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.59971,-122.33065,1.0,5.0,41920,Office,1103594.75,7.69,0.18,110,1,1.0,0.0,41920.0,8384.0
26710,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60048,-122.33157,1.0,5.0,36879,Office,1537570.25,26.94,0.73,111,1,1.0,0.0,36879.0,7375.8
26711,2016,NonResidential,Other,7,DOWNTOWN,47.60055,-122.33057,1.0,6.0,29820,Other - Lodging/Residential,1601955.625,35.72,1.2,112,1,1.0,0.0,29820.0,4970.0
26728,2016,NonResidential,Hotel,2,DOWNTOWN,47.5985,-122.32677,1.0,4.0,33018,Hotel,4857581.5,173.67,5.26,91,2,1.0,0.0,33018.0,8254.5
26759,2016,NonResidential,Warehouse,4,LAKE UNION,47.65429,-122.32618,1.0,1.0,40028,Non-Refrigerated Warehouse,942415.1875,6.76,0.17,78,3,1.0,0.0,40028.0,40028.0
26821,2016,SPS-District K-12,K-12 School,6,NORTHWEST,47.66828,-122.3266,1.0,3.0,51360,K-12 School,1403094.75,30.22,0.59,91,1,1.0,0.0,51360.0,17120.0
26838,2016,NonResidential,Hotel,2,DOWNTOWN,47.59983,-122.32598,1.0,5.0,40552,Hotel,1200180.875,53.25,1.31,106,1,1.0,0.0,40552.0,8110.4
26847,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.60105,-122.32542,1.0,3.0,31432,Office,1439572.375,10.04,0.32,107,3,1.0,0.0,31432.0,10477.333
26849,2016,NonResidential,Retail Store,2,DOWNTOWN,47.59935,-122.32468,1.0,2.0,24550,Retail Store,977230.3125,6.73,0.27,99,2,1.0,0.0,24550.0,12275.0
26870,2016,SPS-District K-12,K-12 School,4,LAKE UNION,47.65753,-122.32405,1.0,2.0,61052,K-12 School,2366929.5,47.78,0.78,16,1,1.0,0.0,61052.0,30526.0
26906,2016,NonResidential,Residence Hall,4,NORTHEAST,47.6617,-122.31007,1.0,3.0,22124,Residence Hall/Dormitory,637685.0,4.45,0.2,87,1,1.0,0.0,22124.0,7374.667
26909,2016,NonResidential,Residence Hall,4,NORTHEAST,47.66289,-122.30863,1.0,3.0,27487,Residence Hall/Dormitory,1594504.875,65.95,2.4,90,1,1.0,0.0,27487.0,9162.333
26911,2016,NonResidential,Residence Hall,4,NORTHEAST,47.66164,-122.30874,1.0,4.0,23616,Residence Hall/Dormitory,1656420.25,53.65,2.27,90,1,1.0,0.0,23616.0,5904.0
26924,2016,Nonresidential COS,Mixed Use Property,2,EAST,47.60153,-122.31986,1.0,2.0,29508,Other - Recreation,2217620.0,81.24,2.75,11,6,0.75871,0.24129,29508.0,14754.0
26930,2016,NonResidential,Senior Care Community,3,CENTRAL,47.60133,-122.31088,1.0,2.0,74840,Senior Care Community,8268496.5,249.46,3.33,29,1,1.0,0.0,74840.0,37420.0
26939,2016,NonResidential,K-12 School,3,CENTRAL,47.6032,-122.30596,1.0,2.0,22344,K-12 School,1522596.75,55.23,2.47,91,1,1.0,0.0,22344.0,11172.0
26956,2016,NonResidential,University,3,EAST,47.62531,-122.32303,1.0,3.0,31900,College/University,2466100.0,96.2,3.02,95,1,1.0,0.0,31900.0,10633.333
26961,2016,Nonresidential COS,Other,6,BALLARD,47.68475,-122.38257,1.0,2.0,29417,Other - Recreation,1631479.125,56.25,1.91,66,4,1.0,0.0,29417.0,14708.5
26973,2016,NonResidential,Mixed Use Property,2,DOWNTOWN,47.59737,-122.32487,1.0,3.0,49299,Office,4729846.5,9.23,0.19,107,3,1.0,0.0,49299.0,16433.0
26986,2016,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.58217,-122.38479,1.0,1.0,31841,Supermarket/Grocery Store,13140574.0,404.21,12.69,19,2,1.0,0.0,31841.0,31841.0
26994,2016,NonResidential,Mixed Use Property,3,EAST,47.627,-122.29153,1.0,2.0,21036,Parking,2735811.5,78.36,3.73,28,5,1.0,0.0,21036.0,10518.0
27007,2016,NonResidential,Worship Facility,4,NORTHEAST,47.66146,-122.2788,1.0,2.0,20039,Worship Facility,104722.2969,0.73,0.04,62,1,1.0,0.0,20039.0,10019.5
27008,2016,SPS-District K-12,K-12 School,4,NORTHEAST,47.6622,-122.27796,1.0,2.0,54943,K-12 School,2155390.25,83.76,1.52,88,1,1.0,0.0,54943.0,27471.5
27016,2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.54494,-122.32543,1.0,1.0,35017,Office,1295485.25,27.06,0.77,47,3,1.0,0.0,35017.0,35017.0
27020,2016,NonResidential,Residence Hall,4,NORTHEAST,47.66281,-122.30819,1.0,3.0,29084,Residence Hall/Dormitory,1632498.625,60.83,2.09,66,1,1.0,0.0,29084.0,9694.667
27122,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54491,-122.32758,1.0,2.0,28032,Non-Refrigerated Warehouse,1321065.0,46.61,1.66,65,1,1.0,0.0,28032.0,14016.0
27131,2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.54333,-122.32792,1.0,1.0,25620,Distribution Center,550324.1875,20.46,0.8,42,1,1.0,0.0,25620.0,25620.0
27142,2016,NonResidential,K-12 School,3,EAST,47.60745,-122.32542,1.0,4.0,27800,K-12 School,1181428.75,38.36,1.38,104,1,1.0,0.0,27800.0,6950.0
27184,2016,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133,1.0,2.0,37600,Non-Refrigerated Warehouse,2171751.5,93.55,2.49,55,3,1.0,0.0,37600.0,18800.0
27205,2016,SPS-District K-12,K-12 School,5,NORTHWEST,47.70597,-122.36113,1.0,1.0,42128,K-12 School,1709307.5,49.55,1.18,62,1,1.0,0.0,42128.0,42128.0
27231,2016,SPS-District K-12,K-12 School,6,BALLARD,47.68644,-122.38905,1.0,2.0,44753,K-12 School,1638691.625,61.25,1.37,84,1,1.0,0.0,44753.0,22376.5
27244,2016,NonResidential,Other,3,EAST,47.61314,-122.32262,1.0,3.0,33708,Other,786324.0,19.61,0.58,104,1,1.0,0.0,33708.0,11236.0
27303,2016,NonResidential,Other,5,NORTH,47.73368,-122.31366,1.0,2.0,47237,Other,5981430.0,41.7,0.88,68,1,1.0,0.0,47237.0,23618.5
27365,2016,SPS-District K-12,K-12 School,6,BALLARD,47.67363,-122.39152,1.0,2.0,57298,K-12 School,1586388.75,11.06,0.19,27,1,1.0,0.0,57298.0,28649.0
27381,2016,NonResidential,Worship Facility,4,NORTHEAST,47.66295,-122.31494,1.0,3.0,26373,Worship Facility,964236.0,38.18,1.45,78,1,1.0,0.0,26373.0,8791.0
27389,2016,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.60207,-122.28481,6.0,2.0,75868,Office,3605749.75,25.14,0.33,60,4,1.0,0.0,12644.667,37934.0
27406,2016,NonResidential,Mixed Use Property,3,EAST,47.62164,-122.31238,1.0,2.0,21656,Other - Entertainment/Public Assembly,1607972.25,51.89,2.4,69,5,1.0,0.0,21656.0,10828.0
27455,2016,Nonresidential COS,Distribution Center,7,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1.0,3.0,23040,Distribution Center,421430.0,2.94,0.13,95,1,1.0,0.0,23040.0,7680.0
27456,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1.0,2.0,36771,Other,5447076.5,37.97,1.03,60,1,1.0,0.0,36771.0,18385.5
